contract_id,customer_id,month_index,month_date,actual_monthly_cost,commitment_utilization_rate,idle_resource_ratio,downtime_minutes
CUST_02501_C2,CUST_02501,16,2024-03-26,1563160,0.6563,0.0078,25
CUST_02501_C2,CUST_02501,17,2024-04-26,1562110,0.8139,0.176,24
CUST_02501_C2,CUST_02501,18,2024-05-26,1416964,0.6492,0.2142,18
CUST_02501_C2,CUST_02501,19,2024-06-26,1591180,0.7047,0.1903,18
CUST_02501_C2,CUST_02501,20,2024-07-26,1503461,0.7676,0.1096,19
CUST_02501_C2,CUST_02501,21,2024-08-26,1623881,0.7869,0.2712,13
CUST_02501_C2,CUST_02501,22,2024-09-26,1588727,0.786,0.0653,22
CUST_02501_C2,CUST_02501,23,2024-10-26,1681218,0.8125,0.3801,35
CUST_02501_C2,CUST_02501,24,2024-11-26,1512686,0.6451,0.3206,20
CUST_02502_C1,CUST_02502,1,2024-06-12,3497234,0.6209,0.3037,53
CUST_02502_C1,CUST_02502,2,2024-07-12,3747836,0.8625,0.051,26
CUST_02502_C1,CUST_02502,3,2024-08-12,3801440,0.6642,0.3228,52
CUST_02502_C1,CUST_02502,4,2024-09-12,3978560,0.7651,0.209,46
CUST_02502_C1,CUST_02502,5,2024-10-12,3640437,0.7619,0.2669,36
CUST_02502_C1,CUST_02502,6,2024-11-12,3634560,0.888,0.252,43
CUST_02502_C1,CUST_02502,7,2024-12-12,3786091,0.8208,0.2818,39
CUST_02502_C1,CUST_02502,8,2025-01-12,3728539,0.729,0.2409,37
CUST_02502_C1,CUST_02502,9,2025-02-12,4096313,0.7055,0.2798,43
CUST_02502_C1,CUST_02502,10,2025-03-12,3644990,0.6499,0.1466,34
CUST_02502_C1,CUST_02502,11,2025-04-12,3903622,1.0043,0.2777,30
CUST_02502_C1,CUST_02502,12,2025-05-12,3829863,0.8785,0.2396,41
CUST_02502_C2,CUST_02502,1,2025-06-13,3581584,0.907,0.2192,46
CUST_02502_C2,CUST_02502,2,2025-07-13,3872219,0.9684,0.2371,29
CUST_02502_C2,CUST_02502,3,2025-08-13,4036063,0.8869,0.1998,28
CUST_02502_C2,CUST_02502,4,2025-09-13,3828403,0.7743,0.2762,31
CUST_02502_C2,CUST_02502,5,2025-10-13,4027591,0.6832,0.257,36
CUST_02502_C2,CUST_02502,6,2025-11-13,3865000,0.84,0.3253,33
CUST_02502_C2,CUST_02502,7,2025-12-13,4064420,0.9416,0.2724,46
CUST_02502_C2,CUST_02502,8,2026-01-13,3937454,0.8414,0.2168,37
CUST_02502_C2,CUST_02502,9,2026-02-13,4159469,0.5925,0.1518,47
CUST_02502_C2,CUST_02502,10,2026-03-13,3817570,0.7322,0.335,41
CUST_02502_C2,CUST_02502,11,2026-04-13,4077978,0.7567,0.3339,42
CUST_02502_C2,CUST_02502,12,2026-05-13,3991475,0.6766,0.2146,49
CUST_02502_C3,CUST_02502,1,2026-06-14,4172905,0.8408,0.2175,51
CUST_02502_C3,CUST_02502,2,2026-07-14,4443612,0.7699,0.2244,50
CUST_02502_C3,CUST_02502,3,2026-08-14,4142672,0.6639,0.2706,53
CUST_02502_C3,CUST_02502,4,2026-09-14,4536668,0.3999,0.2916,43
CUST_02502_C3,CUST_02502,5,2026-10-14,4253402,0.6277,0.3561,35
CUST_02502_C3,CUST_02502,6,2026-11-14,4820723,0.636,0.1763,46
CUST_02502_C3,CUST_02502,7,2026-12-14,4503752,0.6401,0.401,49
CUST_02502_C3,CUST_02502,8,2027-01-14,4005824,0.8378,0.1388,42
CUST_02502_C3,CUST_02502,9,2027-02-14,4442763,0.6564,0.2849,63
CUST_02502_C3,CUST_02502,10,2027-03-14,4094382,0.7462,0.1952,38
CUST_02502_C3,CUST_02502,11,2027-04-14,4544538,0.572,0.1958,55
CUST_02502_C3,CUST_02502,12,2027-05-14,4511979,0.7515,0.1474,29
CUST_02502_C3,CUST_02502,13,2027-06-14,4345284,0.6499,0.2424,35
CUST_02502_C3,CUST_02502,14,2027-07-14,4438415,0.7454,0.1957,33
CUST_02502_C3,CUST_02502,15,2027-08-14,4510043,0.5907,0.103,35
CUST_02502_C3,CUST_02502,16,2027-09-14,4151716,0.8403,0.3167,39
CUST_02502_C3,CUST_02502,17,2027-10-14,4401666,0.6749,0.2739,28
CUST_02502_C3,CUST_02502,18,2027-11-14,4571385,0.7022,0.2406,49
CUST_02502_C3,CUST_02502,19,2027-12-14,4707195,0.715,0.2769,39
CUST_02502_C3,CUST_02502,20,2028-01-14,4651825,0.6615,0.2482,51
CUST_02502_C3,CUST_02502,21,2028-02-14,4625104,0.7042,0.3525,57
CUST_02502_C3,CUST_02502,22,2028-03-14,4955003,0.6234,0.3385,48
CUST_02502_C3,CUST_02502,23,2028-04-14,4650189,0.6712,0.127,39
CUST_02502_C3,CUST_02502,24,2028-05-14,4613068,0.7552,0.2043,38
CUST_02503_C1,CUST_02503,1,2021-10-04,1802947,0.7357,0.2355,18
CUST_02503_C1,CUST_02503,2,2021-11-04,1950850,0.7049,0.1684,21
CUST_02503_C1,CUST_02503,3,2021-12-04,1727297,0.6945,0.1368,12
CUST_02503_C1,CUST_02503,4,2022-01-04,1876531,0.7363,0.175,21
CUST_02503_C1,CUST_02503,5,2022-02-04,1866833,0.5617,0.1077,21
CUST_02503_C1,CUST_02503,6,2022-03-04,1906059,0.569,0.2924,20
CUST_02503_C1,CUST_02503,7,2022-04-04,2000822,0.6786,0.0484,22
CUST_02503_C1,CUST_02503,8,2022-05-04,1706731,0.8638,0.3006,16
CUST_02503_C1,CUST_02503,9,2022-06-04,2042032,0.671,0.3137,17
CUST_02503_C1,CUST_02503,10,2022-07-04,1849964,0.5463,0.2065,17
CUST_02503_C1,CUST_02503,11,2022-08-04,1889390,0.7186,0.1767,19
CUST_02503_C1,CUST_02503,12,2022-09-04,1998759,0.8801,0.073,15
CUST_02503_C1,CUST_02503,13,2022-10-04,1952068,0.859,0.2256,11
CUST_02503_C1,CUST_02503,14,2022-11-04,2089964,0.6949,0.2018,21
CUST_02503_C1,CUST_02503,15,2022-12-04,2005249,0.7611,0.2959,24
CUST_02503_C1,CUST_02503,16,2023-01-04,1963611,0.7419,0.1866,12
CUST_02503_C1,CUST_02503,17,2023-02-04,2016684,0.8061,0.297,21
CUST_02503_C1,CUST_02503,18,2023-03-04,2102702,0.7789,0.1067,15
CUST_02503_C1,CUST_02503,19,2023-04-04,2204780,0.8782,0.2543,15
CUST_02503_C1,CUST_02503,20,2023-05-04,2125248,0.9119,0.0346,18
CUST_02503_C1,CUST_02503,21,2023-06-04,2026323,0.6829,0.2157,15
CUST_02503_C1,CUST_02503,22,2023-07-04,2101718,0.7319,0.1849,34
CUST_02503_C1,CUST_02503,23,2023-08-04,1971476,0.8119,0.2169,9
CUST_02503_C1,CUST_02503,24,2023-09-04,2237066,0.7424,0.2212,15
CUST_02504_C1,CUST_02504,1,2024-02-17,5658968,0.5741,0.2476,29
CUST_02504_C1,CUST_02504,2,2024-03-17,5809789,0.7804,0.1442,12
CUST_02504_C1,CUST_02504,3,2024-04-17,6270537,0.5516,0.2066,29
CUST_02504_C1,CUST_02504,4,2024-05-17,5848751,0.4857,0.0847,20
CUST_02504_C1,CUST_02504,5,2024-06-17,5748528,0.6466,0.2324,27
CUST_02504_C1,CUST_02504,6,2024-07-17,5725682,0.5911,0.3445,22
CUST_02504_C1,CUST_02504,7,2024-08-17,5729707,0.7357,0.19,26
CUST_02504_C1,CUST_02504,8,2024-09-17,6353223,0.6388,0.3922,32
CUST_02504_C1,CUST_02504,9,2024-10-17,5754606,0.654,0.2447,31
CUST_02504_C1,CUST_02504,10,2024-11-17,5903454,0.589,0.22,32
CUST_02504_C1,CUST_02504,11,2024-12-17,6263847,0.6066,0.2324,31
CUST_02504_C1,CUST_02504,12,2025-01-17,6062367,0.5858,0.4172,20
CUST_02505_C1,CUST_02505,1,2024-12-17,4876988,0.6253,0.2905,40
CUST_02505_C1,CUST_02505,2,2025-01-17,4689132,0.6605,0.1481,32
CUST_02505_C1,CUST_02505,3,2025-02-17,4302861,0.998,0.277,28
CUST_02505_C1,CUST_02505,4,2025-03-17,4219448,0.8789,0.1591,29
CUST_02505_C1,CUST_02505,5,2025-04-17,4066910,0.8416,0.2002,29
CUST_02505_C1,CUST_02505,6,2025-05-17,4845014,0.7304,0.187,48
CUST_02505_C1,CUST_02505,7,2025-06-17,4364751,0.757,0.1085,33
CUST_02505_C1,CUST_02505,8,2025-07-17,4812011,0.821,0.302,44
CUST_02505_C1,CUST_02505,9,2025-08-17,4695362,0.803,0.2605,38
CUST_02505_C1,CUST_02505,10,2025-09-17,4556598,0.751,0.3096,46
CUST_02505_C1,CUST_02505,11,2025-10-17,4378818,0.9896,0.225,31
CUST_02505_C1,CUST_02505,12,2025-11-17,5116645,0.5653,0.3412,50
CUST_02505_C2,CUST_02505,1,2025-12-18,4651736,0.8446,0.3061,37
CUST_02505_C2,CUST_02505,2,2026-01-18,4918620,0.742,0.2303,37
CUST_02505_C2,CUST_02505,3,2026-02-18,5229540,0.7305,0.2583,39
CUST_02505_C2,CUST_02505,4,2026-03-18,4824849,0.5211,0.1214,35
CUST_02505_C2,CUST_02505,5,2026-04-18,5065281,0.7408,0.0273,40
CUST_02505_C2,CUST_02505,6,2026-05-18,5260756,0.6545,0.2371,32
CUST_02505_C2,CUST_02505,7,2026-06-18,5437821,0.7526,0.1824,55
CUST_02505_C2,CUST_02505,8,2026-07-18,4993123,0.6756,0.1514,30
CUST_02505_C2,CUST_02505,9,2026-08-18,5104363,0.8625,0.2572,36
CUST_02505_C2,CUST_02505,10,2026-09-18,4971580,0.9514,0.2492,31
CUST_02505_C2,CUST_02505,11,2026-10-18,4802939,0.9691,0.0,22
CUST_02505_C2,CUST_02505,12,2026-11-18,5361297,0.7998,0.1873,48
CUST_02506_C1,CUST_02506,1,2022-01-14,865894,0.6958,0.3122,16
CUST_02506_C1,CUST_02506,2,2022-02-14,827409,0.6609,0.0913,12
CUST_02506_C1,CUST_02506,3,2022-03-14,910569,0.6542,0.2062,26
CUST_02506_C1,CUST_02506,4,2022-04-14,918935,0.6496,0.2317,21
CUST_02506_C1,CUST_02506,5,2022-05-14,849468,0.7903,0.3918,20
CUST_02506_C1,CUST_02506,6,2022-06-14,886446,0.6909,0.2133,15
CUST_02506_C1,CUST_02506,7,2022-07-14,936401,0.6789,0.1463,31
CUST_02506_C1,CUST_02506,8,2022-08-14,962058,0.6591,0.2053,34
CUST_02506_C1,CUST_02506,9,2022-09-14,936980,0.8122,0.2448,32
CUST_02506_C1,CUST_02506,10,2022-10-14,1004685,0.5955,0.2841,25
CUST_02506_C1,CUST_02506,11,2022-11-14,976170,0.6194,0.2512,28
CUST_02506_C1,CUST_02506,12,2022-12-14,884515,0.7644,0.0419,31
CUST_02507_C1,CUST_02507,1,2024-01-20,8938456,0.7538,0.2501,49
CUST_02507_C1,CUST_02507,2,2024-02-20,8544066,0.687,0.2756,51
CUST_02507_C1,CUST_02507,3,2024-03-20,10166333,0.5298,0.4162,77
CUST_02507_C1,CUST_02507,4,2024-04-20,9356126,0.6929,0.3132,64
CUST_02507_C1,CUST_02507,5,2024-05-20,8753693,0.7618,0.3174,45
CUST_02507_C1,CUST_02507,6,2024-06-20,8649932,0.61,0.3444,52
CUST_02507_C1,CUST_02507,7,2024-07-20,9666271,0.6917,0.2896,51
CUST_02507_C1,CUST_02507,8,2024-08-20,9746069,0.5784,0.313,65
CUST_02507_C1,CUST_02507,9,2024-09-20,9171954,0.6818,0.3343,40
CUST_02507_C1,CUST_02507,10,2024-10-20,10267521,0.5331,0.2051,71
CUST_02507_C1,CUST_02507,11,2024-11-20,9182156,0.7502,0.1577,56
CUST_02507_C1,CUST_02507,12,2024-12-20,9434439,0.7676,0.163,40
CUST_02507_C1,CUST_02507,13,2025-01-20,9585596,0.6652,0.3855,57
CUST_02507_C1,CUST_02507,14,2025-02-20,9709327,0.6141,0.2192,75
CUST_02507_C1,CUST_02507,15,2025-03-20,9195353,0.6893,0.1836,42
CUST_02507_C1,CUST_02507,16,2025-04-20,10302795,0.6447,0.3206,50
CUST_02507_C1,CUST_02507,17,2025-05-20,9383283,0.823,0.2672,47
CUST_02507_C1,CUST_02507,18,2025-06-20,10227645,0.6442,0.3086,45
CUST_02507_C1,CUST_02507,19,2025-07-20,10188542,0.5776,0.3527,73
CUST_02507_C1,CUST_02507,20,2025-08-20,10310249,0.5117,0.2579,53
CUST_02507_C1,CUST_02507,21,2025-09-20,9564040,0.6746,0.2267,62
CUST_02507_C1,CUST_02507,22,2025-10-20,9921896,0.6405,0.3242,58
CUST_02507_C1,CUST_02507,23,2025-11-20,10132918,0.5486,0.2066,45
CUST_02507_C1,CUST_02507,24,2025-12-20,10398738,0.7567,0.2455,30
CUST_02508_C1,CUST_02508,1,2022-11-30,7888000,0.6287,0.1194,45
CUST_02508_C1,CUST_02508,2,2022-12-30,7794412,0.8046,0.2873,42
CUST_02508_C1,CUST_02508,3,2023-01-30,7788262,0.7987,0.2913,42
CUST_02508_C1,CUST_02508,4,2023-02-28,7841770,0.6766,0.0908,46
CUST_02508_C1,CUST_02508,5,2023-03-30,7407997,0.595,0.195,35
CUST_02508_C1,CUST_02508,6,2023-04-30,8647123,0.7107,0.304,53
CUST_02508_C1,CUST_02508,7,2023-05-30,8263131,0.7851,0.1644,35
CUST_02508_C1,CUST_02508,8,2023-06-30,8674246,0.6568,0.1695,37
CUST_02508_C1,CUST_02508,9,2023-07-30,7623850,0.7531,0.3712,43
CUST_02508_C1,CUST_02508,10,2023-08-30,7772900,0.7537,0.3078,43
CUST_02508_C1,CUST_02508,11,2023-09-30,7670260,0.5611,0.2394,54
CUST_02508_C1,CUST_02508,12,2023-10-30,8460963,0.6655,0.1896,62
CUST_02508_C1,CUST_02508,13,2023-11-30,8924154,0.5209,0.3693,75
CUST_02508_C1,CUST_02508,14,2023-12-30,8412216,0.7708,0.2158,46
CUST_02508_C1,CUST_02508,15,2024-01-30,9013867,0.8732,0.2953,48
CUST_02508_C1,CUST_02508,16,2024-02-29,8395825,0.7027,0.295,27
CUST_02508_C1,CUST_02508,17,2024-03-30,8488892,0.6099,0.2372,33
CUST_02508_C1,CUST_02508,18,2024-04-30,7880562,0.7151,0.1974,32
CUST_02508_C1,CUST_02508,19,2024-05-30,8455458,0.8065,0.2169,37
CUST_02508_C1,CUST_02508,20,2024-06-30,8625826,0.5771,0.1929,44
CUST_02508_C1,CUST_02508,21,2024-07-30,8318580,0.457,0.199,57
CUST_02508_C1,CUST_02508,22,2024-08-30,8056546,0.6936,0.2948,20
CUST_02508_C1,CUST_02508,23,2024-09-30,8181949,0.7573,0.1697,44
CUST_02508_C1,CUST_02508,24,2024-10-30,8425704,0.6656,0.2528,40
CUST_02508_C2,CUST_02508,1,2024-12-01,8204651,0.7879,0.3142,42
CUST_02508_C2,CUST_02508,2,2025-01-01,8644967,0.5531,0.3274,47
CUST_02508_C2,CUST_02508,3,2025-02-01,8313478,0.8056,0.2662,46
CUST_02508_C2,CUST_02508,4,2025-03-01,7999346,0.729,0.253,47
CUST_02508_C2,CUST_02508,5,2025-04-01,8737911,0.789,0.3526,34
CUST_02508_C2,CUST_02508,6,2025-05-01,8747653,0.6833,0.3207,41
CUST_02508_C2,CUST_02508,7,2025-06-01,8873856,0.4837,0.3191,37
CUST_02508_C2,CUST_02508,8,2025-07-01,8848750,0.7831,0.1771,46
CUST_02508_C2,CUST_02508,9,2025-08-01,9188995,0.6909,0.3779,54
CUST_02508_C2,CUST_02508,10,2025-09-01,8640681,0.8347,0.2608,40
CUST_02508_C2,CUST_02508,11,2025-10-01,8906194,0.6935,0.3064,37
CUST_02508_C2,CUST_02508,12,2025-11-01,9226554,0.6405,0.2629,44
CUST_02508_C3,CUST_02508,1,2025-12-02,8895688,0.6615,0.1838,32
CUST_02508_C3,CUST_02508,2,2026-01-02,8435337,0.6849,0.1098,35
CUST_02508_C3,CUST_02508,3,2026-02-02,8977143,0.7885,0.1667,37
CUST_02508_C3,CUST_02508,4,2026-03-02,9365022,0.6081,0.2913,57
CUST_02508_C3,CUST_02508,5,2026-04-02,10039672,0.5908,0.3493,52
CUST_02508_C3,CUST_02508,6,2026-05-02,9095789,0.7408,0.1702,41
CUST_02508_C3,CUST_02508,7,2026-06-02,9988849,0.7966,0.2691,52
CUST_02508_C3,CUST_02508,8,2026-07-02,9528302,0.751,0.2274,45
CUST_02508_C3,CUST_02508,9,2026-08-02,9704338,0.5602,0.2784,42
CUST_02508_C3,CUST_02508,10,2026-09-02,9653097,0.626,0.2277,60
CUST_02508_C3,CUST_02508,11,2026-10-02,9168639,0.7824,0.3017,55
CUST_02508_C3,CUST_02508,12,2026-11-02,10563317,0.6933,0.3686,49
CUST_02509_C1,CUST_02509,1,2024-02-25,4165920,0.8075,0.0507,35
CUST_02509_C1,CUST_02509,2,2024-03-25,4279180,0.6904,0.1972,47
CUST_02509_C1,CUST_02509,3,2024-04-25,4261286,0.861,0.1578,32
CUST_02509_C1,CUST_02509,4,2024-05-25,4554480,0.8591,0.1886,27
CUST_02509_C1,CUST_02509,5,2024-06-25,4466400,0.7226,0.3202,49
CUST_02509_C1,CUST_02509,6,2024-07-25,4800941,0.6439,0.2189,36
CUST_02509_C1,CUST_02509,7,2024-08-25,4901210,0.7708,0.2406,37
CUST_02509_C1,CUST_02509,8,2024-09-25,4562409,0.8015,0.1823,24
CUST_02509_C1,CUST_02509,9,2024-10-25,4575606,0.788,0.1962,26
CUST_02509_C1,CUST_02509,10,2024-11-25,4765259,0.6876,0.2751,38
CUST_02509_C1,CUST_02509,11,2024-12-25,4675904,0.8162,0.1664,46
CUST_02509_C1,CUST_02509,12,2025-01-25,4633009,0.6937,0.2819,32
CUST_02509_C1,CUST_02509,13,2025-02-25,4738550,0.8497,0.2509,44
CUST_02509_C1,CUST_02509,14,2025-03-25,4676235,0.8057,0.2441,34
CUST_02509_C1,CUST_02509,15,2025-04-25,4570427,0.7608,0.2173,30
CUST_02509_C1,CUST_02509,16,2025-05-25,4792088,0.8777,0.2219,24
CUST_02509_C1,CUST_02509,17,2025-06-25,4970716,0.7435,0.2101,53
CUST_02509_C1,CUST_02509,18,2025-07-25,4858412,0.6167,0.2361,26
CUST_02509_C1,CUST_02509,19,2025-08-25,4757641,0.7532,0.2099,37
CUST_02509_C1,CUST_02509,20,2025-09-25,5265623,0.65,0.2556,40
CUST_02509_C1,CUST_02509,21,2025-10-25,5101759,0.5891,0.2691,38
CUST_02509_C1,CUST_02509,22,2025-11-25,4715134,0.8339,0.2231,23
CUST_02509_C1,CUST_02509,23,2025-12-25,5140705,0.7083,0.2483,39
CUST_02509_C1,CUST_02509,24,2026-01-25,5111873,0.6069,0.2755,48
CUST_02509_C2,CUST_02509,1,2026-02-26,4998643,0.7012,0.3536,49
CUST_02509_C2,CUST_02509,2,2026-03-26,4652521,0.6726,0.2203,31
CUST_02509_C2,CUST_02509,3,2026-04-26,4216004,0.6095,0.195,52
CUST_02509_C2,CUST_02509,4,2026-05-26,4283404,0.7469,0.1325,37
CUST_02509_C2,CUST_02509,5,2026-06-26,4400588,0.6808,0.2324,33
CUST_02509_C2,CUST_02509,6,2026-07-26,4458853,0.5932,0.1963,40
CUST_02509_C2,CUST_02509,7,2026-08-26,4279936,0.6438,0.1744,48
CUST_02509_C2,CUST_02509,8,2026-09-26,4457168,0.8413,0.2728,45
CUST_02509_C2,CUST_02509,9,2026-10-26,4035283,0.9078,0.1849,55
CUST_02509_C2,CUST_02509,10,2026-11-26,4276619,0.6728,0.1153,37
CUST_02509_C2,CUST_02509,11,2026-12-26,4297084,0.6588,0.2154,35
CUST_02509_C2,CUST_02509,12,2027-01-26,4425179,0.8655,0.0903,29
CUST_02509_C2,CUST_02509,13,2027-02-26,4731932,0.7237,0.1696,37
CUST_02509_C2,CUST_02509,14,2027-03-26,4438018,0.7813,0.2298,50
CUST_02509_C2,CUST_02509,15,2027-04-26,4523446,0.6898,0.2764,31
CUST_02509_C2,CUST_02509,16,2027-05-26,4765194,0.5939,0.1705,43
CUST_02509_C2,CUST_02509,17,2027-06-26,4550172,0.6919,0.2072,31
CUST_02509_C2,CUST_02509,18,2027-07-26,4753218,0.7356,0.2667,48
CUST_02509_C2,CUST_02509,19,2027-08-26,4539802,0.7828,0.2999,36
CUST_02509_C2,CUST_02509,20,2027-09-26,4944848,0.8043,0.2686,35
CUST_02509_C2,CUST_02509,21,2027-10-26,4846182,0.7039,0.1472,46
CUST_02509_C2,CUST_02509,22,2027-11-26,4976710,0.6889,0.2035,25
CUST_02509_C2,CUST_02509,23,2027-12-26,4584956,0.8282,0.1934,32
CUST_02509_C2,CUST_02509,24,2028-01-26,4786924,0.7533,0.1694,48
CUST_02509_C2,CUST_02509,25,2028-02-26,4860096,0.6111,0.2317,36
CUST_02509_C2,CUST_02509,26,2028-03-26,4690797,0.7516,0.2347,55
CUST_02509_C2,CUST_02509,27,2028-04-26,4810799,0.8137,0.1895,36
CUST_02509_C2,CUST_02509,28,2028-05-26,4783380,0.6913,0.1303,43
CUST_02509_C2,CUST_02509,29,2028-06-26,4982456,0.9306,0.1948,38
CUST_02509_C2,CUST_02509,30,2028-07-26,5109265,0.7529,0.2715,36
CUST_02509_C2,CUST_02509,31,2028-08-26,4860582,0.634,0.1056,29
CUST_02509_C2,CUST_02509,32,2028-09-26,4837230,0.8489,0.2079,33
CUST_02509_C2,CUST_02509,33,2028-10-26,5229053,0.5865,0.0819,45
CUST_02509_C2,CUST_02509,34,2028-11-26,5222068,0.7517,0.2338,37
CUST_02509_C2,CUST_02509,35,2028-12-26,4763274,0.7415,0.1454,28
CUST_02509_C2,CUST_02509,36,2029-01-26,5205025,0.7322,0.2881,39
CUST_02509_C3,CUST_02509,1,2029-02-27,4840838,0.7996,0.1248,44
CUST_02509_C3,CUST_02509,2,2029-03-27,5196473,0.6431,0.0304,38
CUST_02509_C3,CUST_02509,3,2029-04-27,4754797,0.7736,0.2559,43
CUST_02509_C3,CUST_02509,4,2029-05-27,5422875,0.8309,0.3015,35
CUST_02509_C3,CUST_02509,5,2029-06-27,5444482,0.6826,0.0611,41
CUST_02509_C3,CUST_02509,6,2029-07-27,5152199,0.7697,0.2153,54
CUST_02509_C3,CUST_02509,7,2029-08-27,5751350,0.7317,0.3748,36
CUST_02509_C3,CUST_02509,8,2029-09-27,5222445,0.6578,0.1646,50
CUST_02509_C3,CUST_02509,9,2029-10-27,5359470,0.721,0.0898,33
CUST_02509_C3,CUST_02509,10,2029-11-27,5934593,0.6173,0.3024,42
CUST_02509_C3,CUST_02509,11,2029-12-27,5584314,0.7283,0.1852,43
CUST_02509_C3,CUST_02509,12,2030-01-27,5425260,0.8842,0.207,37
CUST_02510_C1,CUST_02510,1,2025-02-05,2969369,0.6294,0.2439,44
CUST_02510_C1,CUST_02510,2,2025-03-05,3056480,0.6975,0.2412,45
CUST_02510_C1,CUST_02510,3,2025-04-05,3086165,0.7248,0.1993,52
CUST_02510_C1,CUST_02510,4,2025-05-05,2850114,0.6867,0.2862,49
CUST_02510_C1,CUST_02510,5,2025-06-05,2812770,0.6484,0.2532,38
CUST_02510_C1,CUST_02510,6,2025-07-05,2692318,0.8169,0.0108,24
CUST_02510_C1,CUST_02510,7,2025-08-05,2792263,0.7299,0.2047,37
CUST_02510_C1,CUST_02510,8,2025-09-05,2738444,0.7798,0.1343,42
CUST_02510_C1,CUST_02510,9,2025-10-05,2978871,0.839,0.2806,47
CUST_02510_C1,CUST_02510,10,2025-11-05,3029994,0.6789,0.1473,40
CUST_02510_C1,CUST_02510,11,2025-12-05,2859094,0.7049,0.1055,36
CUST_02510_C1,CUST_02510,12,2026-01-05,2802196,0.8671,0.1856,35
CUST_02511_C1,CUST_02511,1,2024-03-16,1384618,0.7509,0.1799,14
CUST_02511_C1,CUST_02511,2,2024-04-16,1431449,0.8203,0.1617,17
CUST_02511_C1,CUST_02511,3,2024-05-16,1484002,0.7791,0.1145,22
CUST_02511_C1,CUST_02511,4,2024-06-16,1516530,0.6508,0.3245,26
CUST_02511_C1,CUST_02511,5,2024-07-16,1364608,0.9263,0.1896,16
CUST_02511_C1,CUST_02511,6,2024-08-16,1503842,0.5571,0.3938,27
CUST_02511_C1,CUST_02511,7,2024-09-16,1370313,0.8673,0.1972,25
CUST_02511_C1,CUST_02511,8,2024-10-16,1416042,0.6954,0.3812,13
CUST_02511_C1,CUST_02511,9,2024-11-16,1433418,0.7597,0.1881,13
CUST_02511_C1,CUST_02511,10,2024-12-16,1504832,0.6421,0.319,25
CUST_02511_C1,CUST_02511,11,2025-01-16,1443206,0.7197,0.2803,22
CUST_02511_C1,CUST_02511,12,2025-02-16,1476468,0.7136,0.1426,8
CUST_02511_C1,CUST_02511,13,2025-03-16,1542088,0.8065,0.1399,26
CUST_02511_C1,CUST_02511,14,2025-04-16,1461641,0.5896,0.3039,13
CUST_02511_C1,CUST_02511,15,2025-05-16,1395194,0.7064,0.2308,23
CUST_02511_C1,CUST_02511,16,2025-06-16,1754441,0.6111,0.2708,21
CUST_02511_C1,CUST_02511,17,2025-07-16,1553448,0.867,0.1344,15
CUST_02511_C1,CUST_02511,18,2025-08-16,1618157,0.5757,0.2618,26
CUST_02511_C1,CUST_02511,19,2025-09-16,1654758,0.5975,0.2853,18
CUST_02511_C1,CUST_02511,20,2025-10-16,1569408,0.8834,0.1901,14
CUST_02511_C1,CUST_02511,21,2025-11-16,1683268,0.7935,0.2314,17
CUST_02511_C1,CUST_02511,22,2025-12-16,1440107,0.7405,0.1959,9
CUST_02511_C1,CUST_02511,23,2026-01-16,1527927,0.8851,0.1735,17
CUST_02511_C1,CUST_02511,24,2026-02-16,1509354,0.9828,0.2077,23
CUST_02511_C1,CUST_02511,25,2026-03-16,1661461,0.7371,0.161,19
CUST_02511_C1,CUST_02511,26,2026-04-16,1621707,0.8357,0.1704,15
CUST_02511_C1,CUST_02511,27,2026-05-16,1614088,0.7346,0.3098,22
CUST_02511_C1,CUST_02511,28,2026-06-16,1649369,0.7282,0.2552,20
CUST_02511_C1,CUST_02511,29,2026-07-16,1591945,0.4901,0.153,20
CUST_02511_C1,CUST_02511,30,2026-08-16,1713072,0.6977,0.2502,24
CUST_02511_C1,CUST_02511,31,2026-09-16,1598074,0.7657,0.1808,18
CUST_02511_C1,CUST_02511,32,2026-10-16,1612041,0.8359,0.0947,22
CUST_02511_C1,CUST_02511,33,2026-11-16,1590645,0.7295,0.2059,13
CUST_02511_C1,CUST_02511,34,2026-12-16,1768326,0.7926,0.1668,23
CUST_02511_C1,CUST_02511,35,2027-01-16,1663466,0.7757,0.1927,21
CUST_02511_C1,CUST_02511,36,2027-02-16,1669122,0.7296,0.1662,17
CUST_02511_C2,CUST_02511,1,2027-03-17,1367433,0.9021,0.1691,17
CUST_02511_C2,CUST_02511,2,2027-04-17,1503754,0.6234,0.1164,19
CUST_02511_C2,CUST_02511,3,2027-05-17,1341379,0.8334,0.1248,17
CUST_02511_C2,CUST_02511,4,2027-06-17,1413081,0.9165,0.134,17
CUST_02511_C2,CUST_02511,5,2027-07-17,1627575,0.8375,0.1251,11
CUST_02511_C2,CUST_02511,6,2027-08-17,1535590,0.9051,0.1498,16
CUST_02511_C2,CUST_02511,7,2027-09-17,1307804,0.9089,0.2119,11
CUST_02511_C2,CUST_02511,8,2027-10-17,1490226,0.6958,0.222,29
CUST_02511_C2,CUST_02511,9,2027-11-17,1455829,0.9016,0.1685,12
CUST_02511_C2,CUST_02511,10,2027-12-17,1394839,0.8537,0.2143,27
CUST_02511_C2,CUST_02511,11,2028-01-17,1582616,0.6254,0.2563,23
CUST_02511_C2,CUST_02511,12,2028-02-17,1392147,0.8939,0.121,20
