customer_id,contract_id,contract_seq,industry,company_size,account_created_date,contract_start_date,contract_end_date,contract_term_months,tenure_months,renewal_count,managed_service_plan,support_plan
CUST_02242,CUST_02242_C1,1,제조업,5-49인,2022-01-01,2022-01-01,2025-01-01,36,0,0,Basic,Standard
CUST_02243,CUST_02243_C1,1,IT/소프트웨어,5-49인,2025-07-01,2025-07-01,2026-07-01,12,0,0,Standard,Priority
CUST_02244,CUST_02244_C1,1,물류/운송,5-49인,2021-11-05,2021-11-05,2022-11-05,12,0,0,Basic,Standard
CUST_02245,CUST_02245_C1,1,유통/커머스,5-49인,2021-10-30,2021-10-30,2022-10-30,12,0,0,Basic,Priority
CUST_02246,CUST_02246_C1,1,물류/운송,300인이상,2026-03-10,2026-03-10,2029-03-10,36,0,0,Standard,Priority
CUST_02247,CUST_02247_C1,1,제조업,5-49인,2025-08-27,2025-08-27,2027-08-27,24,0,0,Standard,Enterprise
CUST_02248,CUST_02248_C1,1,IT/소프트웨어,50-299인,2024-04-16,2024-04-16,2025-04-16,12,0,0,Standard,Enterprise
CUST_02248,CUST_02248_C2,2,IT/소프트웨어,50-299인,2024-04-16,2025-04-17,2026-04-17,12,12,1,Standard,Enterprise
CUST_02249,CUST_02249_C1,1,유통/커머스,300인이상,2025-11-22,2025-11-22,2027-11-22,24,0,0,Premium,Enterprise
CUST_02249,CUST_02249_C2,2,유통/커머스,300인이상,2025-11-22,2027-11-23,2029-11-23,24,24,1,Premium,Standard
CUST_02249,CUST_02249_C3,3,유통/커머스,300인이상,2025-11-22,2029-11-24,2031-11-24,24,48,2,Premium,Enterprise
CUST_02250,CUST_02250_C1,1,IT/소프트웨어,50-299인,2025-07-21,2025-07-21,2028-07-21,36,0,0,Standard,Priority
CUST_02250,CUST_02250_C2,2,IT/소프트웨어,50-299인,2025-07-21,2028-07-22,2029-07-22,12,36,1,Standard,Priority
CUST_02251,CUST_02251_C1,1,금융/보험,50-299인,2022-06-28,2022-06-28,2024-06-28,24,0,0,Standard,Priority
CUST_02252,CUST_02252_C1,1,제조업,50-299인,2022-06-28,2022-06-28,2023-06-28,12,0,0,Standard,Enterprise
CUST_02253,CUST_02253_C1,1,금융/보험,5-49인,2024-12-29,2024-12-29,2026-12-29,24,0,0,Basic,Standard
CUST_02254,CUST_02254_C1,1,유통/커머스,5-49인,2026-04-12,2026-04-12,2028-04-12,24,0,0,Basic,Standard
CUST_02255,CUST_02255_C1,1,IT/소프트웨어,5-49인,2026-02-28,2026-02-28,2028-02-28,24,0,0,Basic,Standard
CUST_02256,CUST_02256_C1,1,금융/보험,5-49인,2023-04-27,2023-04-27,2024-04-27,12,0,0,Basic,Priority
CUST_02257,CUST_02257_C1,1,제조업,5-49인,2025-08-27,2025-08-27,2026-08-27,12,0,0,Basic,Priority
CUST_02257,CUST_02257_C2,2,제조업,5-49인,2025-08-27,2026-08-28,2027-08-28,12,12,1,Basic,Standard
CUST_02258,CUST_02258_C1,1,의료/헬스케어,5-49인,2025-06-05,2025-06-05,2026-06-05,12,0,0,Basic,Priority
CUST_02259,CUST_02259_C1,1,IT/소프트웨어,5-49인,2022-08-28,2022-08-28,2023-08-28,12,0,0,Basic,Enterprise
CUST_02259,CUST_02259_C2,2,IT/소프트웨어,5-49인,2022-08-28,2023-08-29,2024-08-29,12,12,1,Basic,Enterprise
CUST_02259,CUST_02259_C3,3,IT/소프트웨어,5-49인,2022-08-28,2024-08-30,2025-08-30,12,24,2,Basic,Priority
CUST_02260,CUST_02260_C1,1,기타서비스업,5-49인,2022-12-21,2022-12-21,2024-12-21,24,0,0,Basic,Standard
CUST_02261,CUST_02261_C1,1,금융/보험,5-49인,2025-06-24,2025-06-24,2026-06-24,12,0,0,Basic,Priority
CUST_02262,CUST_02262_C1,1,IT/소프트웨어,5-49인,2022-10-07,2022-10-07,2024-10-07,24,0,0,Premium,Enterprise
CUST_02262,CUST_02262_C2,2,IT/소프트웨어,5-49인,2022-10-07,2024-10-08,2025-10-08,12,24,1,Premium,Enterprise
CUST_02262,CUST_02262_C3,3,IT/소프트웨어,5-49인,2022-10-07,2025-10-09,2026-10-09,12,36,2,Premium,Priority
CUST_02263,CUST_02263_C1,1,제조업,5-49인,2024-01-11,2024-01-11,2026-01-11,24,0,0,Standard,Enterprise
CUST_02264,CUST_02264_C1,1,IT/소프트웨어,5-49인,2026-03-21,2026-03-21,2027-03-21,12,0,0,Basic,Standard
CUST_02264,CUST_02264_C2,2,IT/소프트웨어,5-49인,2026-03-21,2027-03-22,2028-03-22,12,12,1,Basic,Standard
CUST_02265,CUST_02265_C1,1,IT/소프트웨어,5-49인,2025-03-28,2025-03-28,2027-03-28,24,0,0,Basic,Standard
CUST_02266,CUST_02266_C1,1,기타서비스업,300인이상,2025-12-19,2025-12-19,2028-12-19,36,0,0,Premium,Enterprise
CUST_02266,CUST_02266_C2,2,기타서비스업,300인이상,2025-12-19,2028-12-20,2031-12-20,36,36,1,Premium,Priority
CUST_02267,CUST_02267_C1,1,IT/소프트웨어,5-49인,2024-11-02,2024-11-02,2026-11-02,24,0,0,Basic,Standard
CUST_02268,CUST_02268_C1,1,IT/소프트웨어,50-299인,2026-03-09,2026-03-09,2028-03-09,24,0,0,Standard,Priority
CUST_02269,CUST_02269_C1,1,기타서비스업,5-49인,2026-08-08,2026-08-08,2027-08-08,12,0,0,Basic,Priority
CUST_02270,CUST_02270_C1,1,유통/커머스,5-49인,2023-06-03,2023-06-03,2024-06-03,12,0,0,Basic,Standard
CUST_02271,CUST_02271_C1,1,제조업,5-49인,2024-02-27,2024-02-27,2026-02-27,24,0,0,Basic,Standard
CUST_02271,CUST_02271_C2,2,제조업,5-49인,2024-02-27,2026-02-28,2027-02-28,12,24,1,Basic,Priority
CUST_02272,CUST_02272_C1,1,IT/소프트웨어,5-49인,2022-04-01,2022-04-01,2023-04-01,12,0,0,Basic,Standard
CUST_02273,CUST_02273_C1,1,IT/소프트웨어,50-299인,2024-07-24,2024-07-24,2026-07-24,24,0,0,Premium,Priority
CUST_02273,CUST_02273_C2,2,IT/소프트웨어,50-299인,2024-07-24,2026-07-25,2027-07-25,12,24,1,Premium,Enterprise
CUST_02273,CUST_02273_C3,3,IT/소프트웨어,50-299인,2024-07-24,2027-07-26,2029-07-26,24,36,2,Premium,Enterprise
CUST_02274,CUST_02274_C1,1,기타서비스업,5-49인,2022-12-09,2022-12-09,2023-12-09,12,0,0,Basic,Priority
CUST_02275,CUST_02275_C1,1,금융/보험,5-49인,2026-01-16,2026-01-16,2027-01-16,12,0,0,Basic,Priority
CUST_02276,CUST_02276_C1,1,제조업,5-49인,2024-01-21,2024-01-21,2026-01-21,24,0,0,Basic,Standard
CUST_02277,CUST_02277_C1,1,물류/운송,5-49인,2023-04-14,2023-04-14,2025-04-14,24,0,0,Basic,Standard
CUST_02278,CUST_02278_C1,1,의료/헬스케어,5-49인,2025-09-08,2025-09-08,2028-09-08,36,0,0,Basic,Priority
CUST_02279,CUST_02279_C1,1,의료/헬스케어,5-49인,2026-08-01,2026-08-01,2027-08-01,12,0,0,Basic,Standard
CUST_02280,CUST_02280_C1,1,의료/헬스케어,5-49인,2025-10-17,2025-10-17,2027-10-17,24,0,0,Basic,Standard
CUST_02280,CUST_02280_C2,2,의료/헬스케어,5-49인,2025-10-17,2027-10-18,2029-10-18,24,24,1,Basic,Standard
CUST_02280,CUST_02280_C3,3,의료/헬스케어,5-49인,2025-10-17,2029-10-19,2031-10-19,24,48,2,Basic,Enterprise
CUST_02281,CUST_02281_C1,1,제조업,5-49인,2026-01-28,2026-01-28,2027-01-28,12,0,0,Standard,Standard
CUST_02282,CUST_02282_C1,1,물류/운송,50-299인,2023-08-07,2023-08-07,2025-08-07,24,0,0,Standard,Standard
CUST_02282,CUST_02282_C2,2,물류/운송,50-299인,2023-08-07,2025-08-08,2027-08-08,24,24,1,Standard,Standard
CUST_02282,CUST_02282_C3,3,물류/운송,50-299인,2023-08-07,2027-08-09,2030-08-09,36,48,2,Standard,Priority
CUST_02283,CUST_02283_C1,1,IT/소프트웨어,50-299인,2023-09-05,2023-09-05,2024-09-05,12,0,0,Basic,Standard
CUST_02284,CUST_02284_C1,1,기타서비스업,300인이상,2024-11-12,2024-11-12,2027-11-12,36,0,0,Premium,Enterprise
CUST_02285,CUST_02285_C1,1,유통/커머스,5-49인,2025-01-24,2025-01-24,2027-01-24,24,0,0,Basic,Standard
CUST_02286,CUST_02286_C1,1,IT/소프트웨어,50-299인,2022-04-18,2022-04-18,2023-04-18,12,0,0,Basic,Standard
CUST_02287,CUST_02287_C1,1,IT/소프트웨어,5-49인,2025-02-18,2025-02-18,2026-02-18,12,0,0,Basic,Standard
CUST_02288,CUST_02288_C1,1,유통/커머스,5-49인,2023-12-09,2023-12-09,2024-12-09,12,0,0,Basic,Standard
CUST_02289,CUST_02289_C1,1,금융/보험,5-49인,2025-01-29,2025-01-29,2027-01-29,24,0,0,Premium,Enterprise
CUST_02289,CUST_02289_C2,2,금융/보험,5-49인,2025-01-29,2027-01-30,2028-01-30,12,24,1,Premium,Priority
CUST_02289,CUST_02289_C3,3,금융/보험,5-49인,2025-01-29,2028-01-31,2030-01-31,24,36,2,Premium,Enterprise
CUST_02290,CUST_02290_C1,1,의료/헬스케어,50-299인,2022-02-07,2022-02-07,2023-02-07,12,0,0,Standard,Priority
CUST_02291,CUST_02291_C1,1,제조업,5-49인,2024-03-17,2024-03-17,2026-03-17,24,0,0,Premium,Priority
CUST_02291,CUST_02291_C2,2,제조업,5-49인,2024-03-17,2026-03-18,2028-03-18,24,24,1,Premium,Priority
CUST_02291,CUST_02291_C3,3,제조업,5-49인,2024-03-17,2028-03-19,2029-03-19,12,48,2,Premium,Enterprise
CUST_02292,CUST_02292_C1,1,IT/소프트웨어,5-49인,2025-07-27,2025-07-27,2027-07-27,24,0,0,Basic,Standard
CUST_02293,CUST_02293_C1,1,물류/운송,5-49인,2024-05-14,2024-05-14,2025-05-14,12,0,0,Basic,Priority
CUST_02294,CUST_02294_C1,1,교육,50-299인,2026-05-25,2026-05-25,2028-05-25,24,0,0,Standard,Standard
CUST_02295,CUST_02295_C1,1,의료/헬스케어,5-49인,2026-04-25,2026-04-25,2028-04-25,24,0,0,Premium,Enterprise
CUST_02295,CUST_02295_C2,2,의료/헬스케어,5-49인,2026-04-25,2028-04-26,2030-04-26,24,24,1,Premium,Enterprise
CUST_02295,CUST_02295_C3,3,의료/헬스케어,5-49인,2026-04-25,2030-04-27,2031-04-27,12,48,2,Premium,Enterprise
CUST_02296,CUST_02296_C1,1,IT/소프트웨어,5-49인,2026-03-01,2026-03-01,2028-03-01,24,0,0,Basic,Standard
CUST_02296,CUST_02296_C2,2,IT/소프트웨어,5-49인,2026-03-01,2028-03-02,2029-03-02,12,24,1,Basic,Priority
CUST_02297,CUST_02297_C1,1,유통/커머스,50-299인,2026-02-06,2026-02-06,2029-02-06,36,0,0,Standard,Priority
CUST_02298,CUST_02298_C1,1,유통/커머스,5-49인,2026-03-04,2026-03-04,2028-03-04,24,0,0,Basic,Standard
CUST_02299,CUST_02299_C1,1,유통/커머스,5-49인,2025-04-09,2025-04-09,2027-04-09,24,0,0,Basic,Standard
CUST_02300,CUST_02300_C1,1,금융/보험,5-49인,2025-02-22,2025-02-22,2026-02-22,12,0,0,Basic,Priority
CUST_02301,CUST_02301_C1,1,유통/커머스,5-49인,2026-05-18,2026-05-18,2027-05-18,12,0,0,Basic,Standard
CUST_02302,CUST_02302_C1,1,제조업,5-49인,2024-11-29,2024-11-29,2025-11-29,12,0,0,Basic,Standard
CUST_02303,CUST_02303_C1,1,금융/보험,5-49인,2024-04-28,2024-04-28,2025-04-28,12,0,0,Premium,Enterprise
CUST_02304,CUST_02304_C1,1,IT/소프트웨어,5-49인,2025-01-30,2025-01-30,2026-01-30,12,0,0,Basic,Priority
CUST_02305,CUST_02305_C1,1,IT/소프트웨어,50-299인,2025-08-28,2025-08-28,2027-08-28,24,0,0,Standard,Priority
CUST_02305,CUST_02305_C2,2,IT/소프트웨어,50-299인,2025-08-28,2027-08-29,2029-08-29,24,24,1,Standard,Priority
CUST_02305,CUST_02305_C3,3,IT/소프트웨어,50-299인,2025-08-28,2029-08-30,2031-08-30,24,48,2,Standard,Enterprise
CUST_02306,CUST_02306_C1,1,금융/보험,50-299인,2025-02-11,2025-02-11,2026-02-11,12,0,0,Standard,Standard
CUST_02306,CUST_02306_C2,2,금융/보험,50-299인,2025-02-11,2026-02-12,2028-02-12,24,12,1,Standard,Enterprise
CUST_02307,CUST_02307_C1,1,교육,5-49인,2022-08-26,2022-08-26,2023-08-26,12,0,0,Standard,Enterprise
CUST_02308,CUST_02308_C1,1,의료/헬스케어,5-49인,2024-09-23,2024-09-23,2026-09-23,24,0,0,Basic,Priority
CUST_02309,CUST_02309_C1,1,IT/소프트웨어,5-49인,2023-03-03,2023-03-03,2024-03-03,12,0,0,Basic,Standard
CUST_02310,CUST_02310_C1,1,의료/헬스케어,50-299인,2024-05-16,2024-05-16,2026-05-16,24,0,0,Basic,Enterprise
CUST_02311,CUST_02311_C1,1,교육,5-49인,2025-09-08,2025-09-08,2026-09-08,12,0,0,Standard,Standard
CUST_02312,CUST_02312_C1,1,물류/운송,50-299인,2025-04-22,2025-04-22,2026-04-22,12,0,0,Standard,Priority
CUST_02312,CUST_02312_C2,2,물류/운송,50-299인,2025-04-22,2026-04-23,2027-04-23,12,12,1,Standard,Priority
CUST_02313,CUST_02313_C1,1,제조업,50-299인,2026-06-11,2026-06-11,2029-06-11,36,0,0,Standard,Priority
CUST_02313,CUST_02313_C2,2,제조업,50-299인,2026-06-11,2029-06-12,2030-06-12,12,36,1,Standard,Enterprise
CUST_02314,CUST_02314_C1,1,제조업,5-49인,2023-06-29,2023-06-29,2024-06-29,12,0,0,Standard,Priority
CUST_02314,CUST_02314_C2,2,제조업,5-49인,2023-06-29,2024-06-30,2025-06-30,12,12,1,Standard,Enterprise
CUST_02315,CUST_02315_C1,1,유통/커머스,5-49인,2025-05-30,2025-05-30,2028-05-30,36,0,0,Basic,Standard
CUST_02315,CUST_02315_C2,2,유통/커머스,5-49인,2025-05-30,2028-05-31,2029-05-31,12,36,1,Basic,Standard
CUST_02316,CUST_02316_C1,1,의료/헬스케어,5-49인,2025-05-21,2025-05-21,2026-05-21,12,0,0,Basic,Standard
CUST_02316,CUST_02316_C2,2,의료/헬스케어,5-49인,2025-05-21,2026-05-22,2027-05-22,12,12,1,Basic,Standard
CUST_02317,CUST_02317_C1,1,기타서비스업,5-49인,2026-05-10,2026-05-10,2027-05-10,12,0,0,Basic,Enterprise
CUST_02318,CUST_02318_C1,1,금융/보험,5-49인,2022-09-25,2022-09-25,2024-09-25,24,0,0,Basic,Standard
CUST_02318,CUST_02318_C2,2,금융/보험,5-49인,2022-09-25,2024-09-26,2026-09-26,24,24,1,Basic,Standard
CUST_02319,CUST_02319_C1,1,제조업,5-49인,2023-11-01,2023-11-01,2024-11-01,12,0,0,Basic,Standard
CUST_02320,CUST_02320_C1,1,제조업,5-49인,2026-04-27,2026-04-27,2027-04-27,12,0,0,Basic,Priority
CUST_02321,CUST_02321_C1,1,교육,5-49인,2024-10-18,2024-10-18,2026-10-18,24,0,0,Premium,Enterprise
CUST_02322,CUST_02322_C1,1,제조업,5-49인,2024-07-17,2024-07-17,2025-07-17,12,0,0,Basic,Standard
CUST_02323,CUST_02323_C1,1,의료/헬스케어,5-49인,2026-04-15,2026-04-15,2028-04-15,24,0,0,Basic,Standard
CUST_02324,CUST_02324_C1,1,제조업,5-49인,2022-11-21,2022-11-21,2024-11-21,24,0,0,Basic,Standard
CUST_02324,CUST_02324_C2,2,제조업,5-49인,2022-11-21,2024-11-22,2025-11-22,12,24,1,Basic,Standard
CUST_02324,CUST_02324_C3,3,제조업,5-49인,2022-11-21,2025-11-23,2026-11-23,12,36,2,Basic,Standard
CUST_02325,CUST_02325_C1,1,IT/소프트웨어,50-299인,2025-06-23,2025-06-23,2028-06-23,36,0,0,Standard,Priority
CUST_02326,CUST_02326_C1,1,금융/보험,50-299인,2025-06-08,2025-06-08,2027-06-08,24,0,0,Premium,Enterprise
CUST_02327,CUST_02327_C1,1,IT/소프트웨어,5-49인,2022-09-11,2022-09-11,2024-09-11,24,0,0,Basic,Standard
CUST_02328,CUST_02328_C1,1,제조업,5-49인,2022-10-01,2022-10-01,2024-10-01,24,0,0,Standard,Enterprise
CUST_02328,CUST_02328_C2,2,제조업,5-49인,2022-10-01,2024-10-02,2025-10-02,12,24,1,Standard,Standard
CUST_02328,CUST_02328_C3,3,제조업,5-49인,2022-10-01,2025-10-03,2027-10-03,24,36,2,Standard,Priority
CUST_02329,CUST_02329_C1,1,물류/운송,5-49인,2026-08-01,2026-08-01,2027-08-01,12,0,0,Basic,Standard
CUST_02329,CUST_02329_C2,2,물류/운송,5-49인,2026-08-01,2027-08-02,2028-08-02,12,12,1,Basic,Priority
CUST_02330,CUST_02330_C1,1,물류/운송,5-49인,2023-06-10,2023-06-10,2026-06-10,36,0,0,Basic,Priority
CUST_02330,CUST_02330_C2,2,물류/운송,5-49인,2023-06-10,2026-06-11,2028-06-11,24,36,1,Basic,Priority
CUST_02330,CUST_02330_C3,3,물류/운송,5-49인,2023-06-10,2028-06-12,2029-06-12,12,60,2,Basic,Standard
CUST_02331,CUST_02331_C1,1,IT/소프트웨어,5-49인,2025-08-26,2025-08-26,2027-08-26,24,0,0,Standard,Standard
CUST_02331,CUST_02331_C2,2,IT/소프트웨어,5-49인,2025-08-26,2027-08-27,2030-08-27,36,24,1,Standard,Standard
CUST_02331,CUST_02331_C3,3,IT/소프트웨어,5-49인,2025-08-26,2030-08-28,2031-08-28,12,60,2,Standard,Priority
CUST_02332,CUST_02332_C1,1,교육,50-299인,2024-02-05,2024-02-05,2026-02-05,24,0,0,Standard,Enterprise
CUST_02332,CUST_02332_C2,2,교육,50-299인,2024-02-05,2026-02-06,2028-02-06,24,24,1,Standard,Enterprise
CUST_02333,CUST_02333_C1,1,교육,300인이상,2026-07-02,2026-07-02,2028-07-02,24,0,0,Standard,Enterprise
CUST_02334,CUST_02334_C1,1,의료/헬스케어,50-299인,2023-07-22,2023-07-22,2026-07-22,36,0,0,Standard,Priority
CUST_02334,CUST_02334_C2,2,의료/헬스케어,50-299인,2023-07-22,2026-07-23,2027-07-23,12,36,1,Standard,Priority
CUST_02335,CUST_02335_C1,1,제조업,50-299인,2024-11-04,2024-11-04,2026-11-04,24,0,0,Basic,Standard
CUST_02335,CUST_02335_C2,2,제조업,50-299인,2024-11-04,2026-11-05,2028-11-05,24,24,1,Basic,Priority
CUST_02336,CUST_02336_C1,1,IT/소프트웨어,5-49인,2023-07-17,2023-07-17,2026-07-17,36,0,0,Basic,Standard
CUST_02336,CUST_02336_C2,2,IT/소프트웨어,5-49인,2023-07-17,2026-07-18,2027-07-18,12,36,1,Basic,Standard
CUST_02337,CUST_02337_C1,1,제조업,5-49인,2025-01-05,2025-01-05,2026-01-05,12,0,0,Basic,Priority
CUST_02338,CUST_02338_C1,1,제조업,5-49인,2022-08-02,2022-08-02,2023-08-02,12,0,0,Standard,Standard
CUST_02339,CUST_02339_C1,1,유통/커머스,5-49인,2022-11-01,2022-11-01,2025-11-01,36,0,0,Standard,Priority
CUST_02339,CUST_02339_C2,2,유통/커머스,5-49인,2022-11-01,2025-11-02,2026-11-02,12,36,1,Standard,Enterprise
CUST_02339,CUST_02339_C3,3,유통/커머스,5-49인,2022-11-01,2026-11-03,2028-11-03,24,48,2,Standard,Enterprise
CUST_02340,CUST_02340_C1,1,기타서비스업,5-49인,2025-12-07,2025-12-07,2027-12-07,24,0,0,Standard,Standard
CUST_02341,CUST_02341_C1,1,IT/소프트웨어,5-49인,2026-06-13,2026-06-13,2028-06-13,24,0,0,Basic,Priority
CUST_02342,CUST_02342_C1,1,의료/헬스케어,5-49인,2025-03-05,2025-03-05,2026-03-05,12,0,0,Basic,Standard
CUST_02343,CUST_02343_C1,1,물류/운송,5-49인,2023-03-16,2023-03-16,2025-03-16,24,0,0,Standard,Standard
CUST_02344,CUST_02344_C1,1,IT/소프트웨어,5-49인,2026-05-02,2026-05-02,2028-05-02,24,0,0,Basic,Standard
CUST_02345,CUST_02345_C1,1,유통/커머스,50-299인,2023-09-22,2023-09-22,2026-09-22,36,0,0,Standard,Priority
CUST_02346,CUST_02346_C1,1,의료/헬스케어,50-299인,2023-10-07,2023-10-07,2025-10-07,24,0,0,Basic,Priority
CUST_02346,CUST_02346_C2,2,의료/헬스케어,50-299인,2023-10-07,2025-10-08,2027-10-08,24,24,1,Basic,Priority
CUST_02347,CUST_02347_C1,1,유통/커머스,5-49인,2021-11-29,2021-11-29,2022-11-29,12,0,0,Basic,Standard
CUST_02347,CUST_02347_C2,2,유통/커머스,5-49인,2021-11-29,2022-11-30,2024-11-30,24,12,1,Basic,Standard
CUST_02347,CUST_02347_C3,3,유통/커머스,5-49인,2021-11-29,2024-12-01,2026-12-01,24,37,2,Basic,Priority
CUST_02348,CUST_02348_C1,1,유통/커머스,5-49인,2023-06-12,2023-06-12,2025-06-12,24,0,0,Standard,Priority
CUST_02349,CUST_02349_C1,1,IT/소프트웨어,5-49인,2024-07-24,2024-07-24,2026-07-24,24,0,0,Basic,Standard
CUST_02350,CUST_02350_C1,1,교육,5-49인,2022-12-28,2022-12-28,2023-12-28,12,0,0,Basic,Priority
CUST_02351,CUST_02351_C1,1,교육,50-299인,2024-05-27,2024-05-27,2025-05-27,12,0,0,Standard,Priority
CUST_02351,CUST_02351_C2,2,교육,50-299인,2024-05-27,2025-05-28,2028-05-28,36,12,1,Standard,Priority
CUST_02352,CUST_02352_C1,1,IT/소프트웨어,5-49인,2024-01-09,2024-01-09,2027-01-09,36,0,0,Basic,Priority
CUST_02353,CUST_02353_C1,1,제조업,5-49인,2024-10-10,2024-10-10,2025-10-10,12,0,0,Basic,Standard
CUST_02354,CUST_02354_C1,1,제조업,5-49인,2021-12-13,2021-12-13,2023-12-13,24,0,0,Basic,Standard
CUST_02355,CUST_02355_C1,1,의료/헬스케어,5-49인,2023-03-13,2023-03-13,2026-03-13,36,0,0,Basic,Standard
CUST_02356,CUST_02356_C1,1,의료/헬스케어,50-299인,2023-01-14,2023-01-14,2026-01-14,36,0,0,Premium,Enterprise
CUST_02357,CUST_02357_C1,1,유통/커머스,5-49인,2022-10-24,2022-10-24,2023-10-24,12,0,0,Standard,Priority
CUST_02358,CUST_02358_C1,1,제조업,5-49인,2022-01-01,2022-01-01,2023-01-01,12,0,0,Basic,Priority
CUST_02359,CUST_02359_C1,1,의료/헬스케어,5-49인,2024-03-23,2024-03-23,2025-03-23,12,0,0,Basic,Standard
CUST_02359,CUST_02359_C2,2,의료/헬스케어,5-49인,2024-03-23,2025-03-24,2028-03-24,36,12,1,Basic,Standard
CUST_02360,CUST_02360_C1,1,금융/보험,5-49인,2024-08-14,2024-08-14,2025-08-14,12,0,0,Basic,Priority
CUST_02361,CUST_02361_C1,1,의료/헬스케어,5-49인,2024-12-21,2024-12-21,2026-12-21,24,0,0,Basic,Standard
CUST_02361,CUST_02361_C2,2,의료/헬스케어,5-49인,2024-12-21,2026-12-22,2027-12-22,12,24,1,Basic,Priority
CUST_02362,CUST_02362_C1,1,제조업,5-49인,2023-03-22,2023-03-22,2025-03-22,24,0,0,Standard,Priority
CUST_02363,CUST_02363_C1,1,제조업,5-49인,2026-05-09,2026-05-09,2028-05-09,24,0,0,Basic,Standard
CUST_02363,CUST_02363_C2,2,제조업,5-49인,2026-05-09,2028-05-10,2031-05-10,36,24,1,Basic,Priority
CUST_02364,CUST_02364_C1,1,제조업,5-49인,2023-08-01,2023-08-01,2025-08-01,24,0,0,Basic,Standard
CUST_02365,CUST_02365_C1,1,기타서비스업,5-49인,2025-03-12,2025-03-12,2026-03-12,12,0,0,Standard,Priority
CUST_02366,CUST_02366_C1,1,제조업,5-49인,2021-10-12,2021-10-12,2023-10-12,24,0,0,Premium,Priority
CUST_02367,CUST_02367_C1,1,교육,5-49인,2026-05-23,2026-05-23,2028-05-23,24,0,0,Basic,Standard
CUST_02368,CUST_02368_C1,1,금융/보험,5-49인,2025-11-19,2025-11-19,2027-11-19,24,0,0,Standard,Priority
CUST_02369,CUST_02369_C1,1,물류/운송,50-299인,2026-01-24,2026-01-24,2029-01-24,36,0,0,Standard,Priority
CUST_02369,CUST_02369_C2,2,물류/운송,50-299인,2026-01-24,2029-01-25,2031-01-25,24,36,1,Standard,Standard
CUST_02370,CUST_02370_C1,1,교육,5-49인,2025-03-20,2025-03-20,2028-03-20,36,0,0,Standard,Enterprise
CUST_02371,CUST_02371_C1,1,금융/보험,300인이상,2023-02-16,2023-02-16,2024-02-16,12,0,0,Standard,Standard
CUST_02372,CUST_02372_C1,1,제조업,5-49인,2026-05-15,2026-05-15,2027-05-15,12,0,0,Standard,Priority
CUST_02372,CUST_02372_C2,2,제조업,5-49인,2026-05-15,2027-05-16,2028-05-16,12,12,1,Standard,Enterprise
CUST_02373,CUST_02373_C1,1,유통/커머스,50-299인,2026-07-13,2026-07-13,2028-07-13,24,0,0,Standard,Enterprise
CUST_02374,CUST_02374_C1,1,유통/커머스,5-49인,2021-10-27,2021-10-27,2024-10-27,36,0,0,Basic,Enterprise
CUST_02374,CUST_02374_C2,2,유통/커머스,5-49인,2021-10-27,2024-10-28,2025-10-28,12,36,1,Basic,Standard
CUST_02374,CUST_02374_C3,3,유통/커머스,5-49인,2021-10-27,2025-10-29,2026-10-29,12,48,2,Basic,Standard
CUST_02375,CUST_02375_C1,1,유통/커머스,5-49인,2025-11-03,2025-11-03,2026-11-03,12,0,0,Standard,Priority
CUST_02376,CUST_02376_C1,1,IT/소프트웨어,50-299인,2024-01-15,2024-01-15,2026-01-15,24,0,0,Basic,Priority
CUST_02376,CUST_02376_C2,2,IT/소프트웨어,50-299인,2024-01-15,2026-01-16,2029-01-16,36,24,1,Basic,Standard
CUST_02377,CUST_02377_C1,1,금융/보험,5-49인,2025-08-03,2025-08-03,2026-08-03,12,0,0,Basic,Priority
CUST_02378,CUST_02378_C1,1,의료/헬스케어,5-49인,2025-09-01,2025-09-01,2028-09-01,36,0,0,Premium,Standard
CUST_02379,CUST_02379_C1,1,금융/보험,5-49인,2023-10-14,2023-10-14,2025-10-14,24,0,0,Basic,Standard
CUST_02380,CUST_02380_C1,1,유통/커머스,5-49인,2024-10-20,2024-10-20,2025-10-20,12,0,0,Basic,Standard
CUST_02380,CUST_02380_C2,2,유통/커머스,5-49인,2024-10-20,2025-10-21,2026-10-21,12,12,1,Basic,Standard
CUST_02380,CUST_02380_C3,3,유통/커머스,5-49인,2024-10-20,2026-10-22,2027-10-22,12,24,2,Basic,Standard
CUST_02381,CUST_02381_C1,1,제조업,5-49인,2021-12-12,2021-12-12,2022-12-12,12,0,0,Basic,Standard
CUST_02381,CUST_02381_C2,2,제조업,5-49인,2021-12-12,2022-12-13,2023-12-13,12,12,1,Basic,Standard
CUST_02382,CUST_02382_C1,1,금융/보험,5-49인,2021-10-30,2021-10-30,2022-10-30,12,0,0,Basic,Standard
CUST_02382,CUST_02382_C2,2,금융/보험,5-49인,2021-10-30,2022-10-31,2023-10-31,12,12,1,Basic,Standard
CUST_02383,CUST_02383_C1,1,IT/소프트웨어,5-49인,2024-01-13,2024-01-13,2026-01-13,24,0,0,Basic,Priority
CUST_02384,CUST_02384_C1,1,제조업,5-49인,2023-08-15,2023-08-15,2025-08-15,24,0,0,Standard,Enterprise
CUST_02385,CUST_02385_C1,1,의료/헬스케어,50-299인,2024-12-20,2024-12-20,2026-12-20,24,0,0,Standard,Priority
